#[start_time end_time]
933900292.997551 933900293.197551
933900293.621402 933900293.821402
933900293.883510 933900294.083510
933900303.617012 933900304.417012
933900308.884520 933900309.084520
933900310.929588 933900311.729588
933900321.562719 933900322.624546
933900350.967571 933900352.093601
933900352.149803 933900352.949803
933900354.319526 933900355.119526
933900365.369923 933900366.169923
933900383.636373 933900383.836373
933900384.760672 933900384.960672
933900386.725857 933900387.586814
933900396.894959 933900397.094959
933900401.006224 933900401.206224
933900401.501008 933900401.701008
933900402.746871 933900402.946871
933900423.636522 933900423.836522
933900424.266717 933900424.466717
933900425.255541 933900425.455541
933900426.748030 933900427.792912
933900431.511462 933900431.711462
933900465.121873 933900465.321873
933900465.764099 933900465.964099
933900466.490102 933900467.290102
933900470.658998 933900471.204307
933900481.140675 933900481.340675
933900670.066753 933900670.866753
933900683.389182 933900683.589182
933900692.387938 933900692.587938
933900692.612545 933900692.812545
933900739.279078 933900740.079078
933900740.730487 933900741.530487
933900766.701741 933900767.715838
933900767.886907 933900769.199003
933900780.214939 933900781.014939
933900789.383711 933900789.583711
933900821.614856 933900822.659152
933900858.008529 933900858.808529
933900866.180760 933900866.980760
933900903.843673 933900905.041037
933900906.427509 933900907.227509
933900924.613902 933900924.813902
933900926.241671 933900926.441671
933900927.673036 933900929.130353
933900929.347316 933900930.147316
933900940.052765 933900940.852765
933900984.212894 933900984.612894
933900993.326745 933900994.126745
933901005.450841 933901006.467688
933901012.868662 933901013.068662
933901013.364962 933901013.564962
933901013.985061 933901014.185061
933901016.471740 933901017.271740
933901046.111726 933901046.311726
933901051.845604 933901052.045604
933901056.505350 933901057.305350
933901058.212981 933901059.012981
933901062.636826 933901063.436826
933901071.338121 933901072.138121
933901077.097456 933901077.297456
933901079.241532 933901079.441532
933901083.740074 933901083.940074
933901091.262916 933901092.062916
933901117.633697 933901118.433697
933901137.517859 933901138.317859
933901148.644895 933901149.444895
933901225.216261 933901226.016261
933901228.833258 933901229.633258
933901265.462515 933901266.262515
933901275.201657 933901276.001657
933901322.834919 933901323.634919
933901349.337635 933901350.137635
933901437.684944 933901438.484944
933901454.590651 933901454.790651
933901458.229247 933901458.429247
933901468.845878 933901469.802099
933901473.627926 933901473.827926
933901496.918823 933901497.718823
933901502.410599 933901503.210599
933901582.179371 933901582.979371
933901592.309387 933901593.109387
933901601.072448 933901601.872448
933901615.732940 933901616.532940
933901617.001013 933901617.801013
933901639.066986 933901639.866986
933901640.084627 933901640.884627
933901644.783550 933901645.583550
933901647.276338 933901648.076338
933901653.221909 933901653.421909
933901659.586988 933901659.786988
933901659.972768 933901660.172768
933901666.787840 933901667.587840
933901688.389220 933901689.189220
933901700.799594 933901701.599594
933901734.018405 933901734.818405
933901739.777512 933901740.577512
933901747.115751 933901747.315751
933901753.532465 933901754.332465
933901801.015591 933901801.815591
933901821.590152 933901822.390152
933901846.359850 933901847.159850
933901849.884145 933901850.684145
933901906.222149 933901907.542262
933901907.550512 933901908.350512
933901918.741470 933901919.541470
933901930.303148 933901931.103148
933901943.142854 933901943.942854
933901962.590404 933901962.790404
933901974.729467 933901974.929467
933901975.086093 933901975.286093
933901975.430384 933901975.830384
933901983.726771 933901984.526771
933901986.895180 933901987.695180
933901994.077201 933901994.277201
933901994.806204 933901995.006204
933901995.033998 933901995.233998
933901995.407350 933901995.607350
933901997.445456 933901998.245456
933901998.493688 933901999.293688
933902003.971010 933902004.171010
933902008.828747 933902009.628747
933902015.694825 933902016.494825
933902022.021364 933902022.821364
933902032.542305 933902033.342305
933902048.833258 933902049.633258
933902077.205960 933902078.005960
933902096.598747 933902097.398747
933902131.700163 933902131.900163
933902141.076805 933902141.276805
933902147.865611 933902148.665611
933902210.408836 933902211.208836
933902245.177330 933902245.977330
933902264.230477 933902265.030477
933902293.874238 933902294.674238
933902327.102417 933902327.302417
933902327.701462 933902327.901462
933902327.960355 933902328.160355
933902328.945980 933902329.145980
933902348.977798 933902349.177798
933902379.835419 933902380.035419
933902382.061161 933902382.261161
933902430.387945 933902431.238494
933902431.608680 933902431.808680
933902436.652066 933902437.452066
933902454.562089 933902454.762089
933902454.948452 933902455.148452
933902521.699896 933902521.899896
933902522.076506 933902522.276506
933902522.825609 933902523.025609
933902530.327584 933902530.527584
933902540.192298 933902540.392298
933902542.202296 933902542.402296
933902546.830178 933902547.030178
933902560.557324 933902560.757324
933902562.053588 933902562.253588
933902563.360141 933902564.160141
933902573.940520 933902574.813044
933902587.095798 933902587.895798
933902595.773493 933902596.573493
933902614.763204 933902615.563204
933902650.198929 933902650.398929
933902651.993898 933902652.793898
933902653.068354 933902653.868354
933902653.880994 933902654.680994
933902655.062346 933902655.262346
933902656.956952 933902658.495620
933902659.565659 933902659.765659
933902670.566348 933902670.766348
933902675.898847 933902676.698847
933902740.562801 933902740.762801
933902784.852446 933902785.652446
933902807.496524 933902808.296524
933902848.929860 933902849.129860
933902855.814714 933902856.014714
933902856.318663 933902856.518663
933902856.552436 933902856.752436
933902858.696878 933902859.496878
933902863.406947 933902864.206947
933902895.718611 933902896.518611
933902899.709538 933902900.509538
933902905.483506 933902905.683506
933902907.043306 933902907.243306
933902912.829038 933902913.029038
933902913.422519 933902913.622519
933902917.668925 933902918.468925
933902921.399155 933902922.199155
933902923.612463 933902924.800818
933902954.175132 933902954.975132
933902972.066804 933902972.266804
933902972.286481 933902973.086481
933902974.379001 933902975.179001
933902980.696319 933902980.896319
933902989.189016 933902989.389016
933903009.009986 933903009.809986
933903017.573454 933903017.773454
933903041.172169 933903041.972169
933903043.431343 933903043.631343
933903044.816488 933903045.016488
933903046.552763 933903046.752763
933903061.442368 933903062.247197
933903080.035931 933903080.235931
933903081.035887 933903081.235887
933903089.323472 933903089.523472
933903089.806349 933903090.006349
933903105.445042 933903105.645042
933903123.933713 933903124.133713
933903124.422548 933903124.622548
933903145.579327 933903146.379327
933903159.318564 933903159.518564
933903159.836404 933903160.036404
933903162.035542 933903162.235542
933903163.020984 933903163.820984
933903164.319947 933903165.119947
933903168.216274 933903169.016274
933903173.037482 933903173.237482
933903177.706053 933903178.506053
933903185.845465 933903186.779595
933903188.172335 933903188.372335
933903239.097393 933903239.897393
933903256.547849 933903257.451312
933903257.881136 933903258.281136
933903282.099667 933903282.899667
933903286.203854 933903287.003854
933903309.398333 933903310.366174
933903310.423428 933903311.360618
933903316.045503 933903316.245503
933903329.307863 933903329.507863
933903331.682459 933903331.882459
933903343.487084 933903344.706984
933903396.167476 933903396.367476
933903401.799284 933903401.999284
933903413.529566 933903413.729566
933903413.913103 933903414.113103
933903417.394584 933903418.194584
933903439.415272 933903439.615272
933903451.309191 933903451.509191
933903452.800293 933903453.000293
933903455.784404 933903456.584404
933903468.551545 933903468.751545
933903468.917833 933903469.117833
933903469.411307 933903469.611307
933903473.060857 933903473.860857
933903474.415732 933903474.615732
933903480.574038 933903481.374038
933903487.543691 933903487.743691
933903491.413516 933903491.613516
933903493.036698 933903493.236698
933903495.526111 933903496.326111
933903518.673386 933903518.873386
933903521.111228 933903521.311228
933903524.421023 933903524.621023
933903530.436272 933903530.636272
933903531.353655 933903532.153655
933903549.734019 933903550.534019
933903550.797247 933903550.997247
933903590.655860 933903590.855860
933903591.951387 933903592.151387
933903613.531786 933903613.731786
933903621.030867 933903621.230867
933903628.363408 933903628.563408
933903629.171418 933903629.371418
933903644.537754 933903644.737754
933903660.313342 933903660.513342
933903662.672810 933903662.872810
933903677.574461 933903678.374461
933903678.752182 933903679.552182
933903680.038648 933903680.238648
933903680.423221 933903680.623221
933903697.042992 933903698.033094
933903718.670563 933903718.870563
933903719.084253 933903719.284253
933903722.170264 933903722.370264
933903746.917824 933903747.117824
933903818.697002 933903819.497002
933903826.478661 933903827.278661
933903877.663006 933903877.863006
933903877.984512 933903878.184512
933903879.079684 933903879.879684
933903906.841145 933903907.641145
933903913.756719 933903914.156719
933903918.518993 933903918.718993
933903920.144348 933903920.344348
933903923.011315 933903923.211315
933903957.037889 933903957.237889
933903957.905020 933903958.105020
933903974.320180 933903974.520180
933903974.687009 933903974.887009
933903987.584568 933903988.384568
933903988.400161 933903989.200161
933904016.023793 933904016.223793
933904017.986609 933904018.386609
933904027.924743 933904028.724743
933904062.717614 933904062.917614
933904067.414917 933904067.614917
933904075.276366 933904075.476366
933904097.170712 933904097.970712
933904100.374104 933904101.174104
933904127.520496 933904127.720496
933904128.262632 933904128.462632
933904134.404615 933904134.604615
933904150.661442 933904151.461442
933904180.009145 933904180.209145
933904180.507757 933904180.707757
933904183.138207 933904183.338207
933904229.050232 933904229.850232
933904238.906357 933904239.106357
933904249.365635 933904249.565635
933904249.775256 933904249.975256
933904250.023394 933904250.223394
933904287.599173 933904288.399173
933904306.656409 933904306.856409
933904314.415333 933904316.015088
933904330.687560 933904331.487560
933904335.926218 933904337.015598
933904343.172601 933904343.972601
933904346.814375 933904347.614375
933904366.635807 933904366.835807
933904369.908585 933904370.708585
933904375.001976 933904375.201976
933904377.886143 933904378.086143
933904382.352397 933904383.152397
933904389.505368 933904390.305368
933904468.507264 933904469.307264
933904495.137962 933904495.337962
933904496.271141 933904496.471141
933904497.381102 933904497.581102
933904533.409734 933904533.609734
933904533.901026 933904534.101026
933904541.889881 933904542.089881
933904544.170651 933904544.370651
933904554.821703 933904555.621703
933904589.162333 933904589.362333
933904592.134082 933904593.130346
933904638.439677 933904639.239677
933904658.134640 933904658.334640
933904658.388856 933904658.588856
933904660.529394 933904660.729394
933904660.990045 933904661.190045
933904662.873622 933904663.073622
933904666.317760 933904667.117760
933904695.765790 933904696.565790
933904760.811379 933904761.011379
933904763.509624 933904763.709624
933904772.869103 933904773.069103
933904773.491064 933904773.691064
933904802.330376 933904803.130376
933904806.065003 933904806.865003
933904823.287192 933904823.487192
933904825.274210 933904825.474210
933904853.708109 933904854.508109
933904856.628464 933904856.828464
933904860.131082 933904860.931082
933904879.626705 933904879.826705
933904893.141331 933904893.341331
933904910.596327 933904910.996327
933905023.142201 933905023.942201
933905050.249543 933905050.449543
933905053.872464 933905054.072464
933905081.252035 933905081.452035
933905084.131580 933905084.331580
933905084.988893 933905085.188893
933905129.573523 933905130.373523
933905137.542729 933905138.342729
933905141.962301 933905142.762301
933905143.843804 933905144.043804
933905150.333890 933905150.733890
933905162.354818 933905163.154818
933905164.189852 933905164.989852
933905206.739560 933905206.939560
933905210.623083 933905210.823083
933905211.081542 933905211.481542
933905217.040290 933905217.840290
933905223.278082 933905223.478082
933905232.482051 933905232.682051
933905248.150860 933905248.950860
933905251.493763 933905251.693763
933905273.306489 933905274.106489
933905280.189886 933905281.570066
933905287.876080 933905288.076080
933905288.426856 933905289.226856
933905289.616468 933905289.816468
933905294.571050 933905294.971050
933905321.874920 933905322.074920
933905324.753263 933905324.953263
933905329.438621 933905330.238621
933905347.290618 933905348.090618
933905363.494746 933905363.694746
933905375.237675 933905375.437675
933905377.911504 933905378.711504
933905393.247642 933905393.447642
933905396.770138 933905397.570138
933905401.617835 933905402.869567
933905403.128647 933905403.328647
933905404.607216 933905404.807216
933905415.100920 933905415.300920
933905426.853951 933905427.053951
933905435.100785 933905435.300785
933905444.235616 933905444.435616
933905445.348225 933905445.548225
933905449.989343 933905450.189343
933905450.867842 933905451.067842
933905457.732432 933905457.932432
933905461.968730 933905462.168730
933905479.371037 933905479.571037
933905481.743397 933905481.943397
933905506.763506 933905507.563506
933905513.475895 933905513.675895
933905518.355565 933905518.555565
933905523.853198 933905524.053198
933905524.851646 933905525.051646
933905540.612010 933905540.812010
933905546.982830 933905547.182830
933905557.976412 933905558.176412
933905572.845885 933905573.045885
933905587.853236 933905588.053236
933905588.968278 933905589.168278
933905595.861028 933905596.061028
933905600.861378 933905601.061378
933905601.742681 933905601.942681
933905603.200618 933905604.000618
933905608.793038 933905609.593038
933905623.242185 933905623.442185
933905624.950601 933905625.750601
933905626.684592 933905627.484592
933905631.010827 933905631.810827
933905643.345492 933905644.145492
933905659.069410 933905659.869410
933905692.966866 933905693.766866
933905711.099170 933905711.299170
933905716.229386 933905716.429386
933905716.726723 933905716.926723
933905727.227271 933905727.427271
933905730.972298 933905731.172298
933905731.226184 933905731.426184
933905788.985214 933905789.185214
933905790.096376 933905790.896376
933905810.178493 933905810.978493
933905829.242395 933905829.442395
933905838.300792 933905838.500792
933905898.339203 933905898.539203
933905901.719176 933905901.919176
933905911.226133 933905911.426133
933905924.756088 933905924.956088
933905945.072335 933905946.645458
933905973.908580 933905974.108580
933905983.192589 933905983.392589
933905984.749196 933905984.949196
933905999.123203 933905999.923203
933906024.537104 933906025.337104
933906103.218490 933906103.418490
933906109.452191 933906109.652191
933906114.095367 933906114.295367
933906124.345173 933906124.545173
933906126.470384 933906126.670384
933906177.711177 933906178.511177
933906190.666602 933906191.466602
933906204.991792 933906205.191792
933906215.450747 933906216.250747
933906217.424376 933906218.224376
933906234.393691 933906235.193691
933906255.816554 933906256.616554
933906263.758808 933906264.558808
933906281.248387 933906282.048387
933906286.462352 933906287.262352
933906341.271517 933906342.071517
933906360.414653 933906361.214653
933906371.766499 933906372.566499
933906403.935548 933906404.135548
933906405.323524 933906405.523524
933906407.435462 933906407.635462
933906407.821788 933906408.021788
933906408.320541 933906408.520541
933906429.128388 933906429.928388
933906483.130409 933906483.930409
933906485.141583 933906485.941583
933906487.781480 933906488.581480
933906496.487172 933906497.287172
933906513.361532 933906514.161532
933906605.114014 933906605.914014
933906631.538175 933906632.338175
933906633.688362 933906634.488362
933906639.345219 933906640.145219
933906693.452470 933906694.252470
933906732.602082 933906733.402082
933906751.848429 933906752.648429
933906774.704468 933906774.904468
933906776.163647 933906776.563647
933906787.820477 933906788.020477
933906791.574546 933906791.774546
933906811.280132 933906811.480132
933906818.051088 933906818.251088
933906827.953972 933906828.753972
933906835.200745 933906836.000745
933906841.551477 933906841.751477
933906843.526528 933906843.926528
933906847.542067 933906847.742067
933906848.230007 933906848.430007
933906851.324069 933906851.524069
933906857.822234 933906858.022234
933906876.752779 933906877.552779
933906888.784876 933906889.584876
933906893.336776 933906893.536776
933906911.525214 933906912.325214
933906940.497830 933906940.697830
933906947.778838 933906948.578838
933906948.912842 933906949.712842
933906959.565301 933906959.765301
933906984.566491 933906985.366491
933906990.040534 933906990.840534
933907005.190899 933907005.990899
933907072.866986 933907073.066986
933907073.228269 933907073.428269
933907090.657706 933907091.457706
933907105.032739 933907105.832739
933907128.542680 933907129.342680
933907141.501521 933907142.301521
933907161.792341 933907161.992341
933907165.101522 933907165.901522
933907167.412674 933907167.612674
933907168.200812 933907168.400812
933907168.897342 933907169.697342
933907174.074246 933907174.274246
933907185.523609 933907186.323609
933907201.147284 933907201.547284
933907262.869394 933907263.669394
933907283.743816 933907284.543816
933907286.592454 933907287.392454
933907287.799651 933907288.599651
933907299.746079 933907299.946079
933907302.050150 933907302.250150
933907313.749584 933907314.549584
933907318.920480 933907319.120480
933907320.365790 933907321.165790
933907333.808685 933907334.008685
933907346.689000 933907346.889000
933907348.563120 933907348.763120
933907349.773683 933907350.573683
933907385.149609 933907386.017372
933907393.199052 933907393.399052
933907393.990459 933907394.390459
933907409.809037 933907410.009037
933907411.257681 933907411.657681
933907425.063787 933907425.263787
933907425.442665 933907425.897137
933907429.839139 933907430.039139
933907483.427703 933907483.627703
933907485.531307 933907485.731307
933907486.052274 933907486.252274
933907492.675280 933907492.875280
933907493.042188 933907493.242188
933907497.288740 933907497.488740
933907506.787991 933907507.587991
933907516.302893 933907517.102893
933907523.318811 933907523.518811
933907526.901108 933907527.701108
933907531.101053 933907531.901053
933907581.418279 933907581.618279
933907583.183056 933907583.383056
933907586.508173 933907587.009554
933907616.715412 933907617.515412
933907674.305424 933907674.505424
933907679.364821 933907679.564821
933907680.806390 933907681.006390
933907716.797730 933907716.997730
933907717.298638 933907717.498638
933907735.674693 933907735.874693
933907744.682677 933907744.882677
933907747.128518 933907747.928518
933907750.178593 933907750.378593
933907786.379616 933907787.179616
933907814.757943 933907815.557943
933907819.204060 933907820.004060
933907821.230303 933907822.030303
933907822.532452 933907822.732452
933907824.395552 933907824.595552
933907835.175554 933907835.375554
933907849.276062 933907849.476062
933907853.642447 933907853.842447
933907860.524906 933907860.724906
933907867.631494 933907868.431494
933907868.446611 933907869.246611
933907885.706973 933907886.506973
933907886.906734 933907887.106734
933907898.029120 933907898.229120
933907900.398015 933907900.598015
933907906.149910 933907906.949910
933907908.830581 933907909.630581
933907914.395474 933907914.595474
933907914.778109 933907914.978109
933907917.927415 933907918.727415
933907926.026246 933907926.226246
933907933.937855 933907934.137855
933907934.295213 933907934.495213
933907936.555749 933907936.755749
933907939.919813 933907940.119813
933907947.650031 933907948.450031
933907949.219944 933907950.019944
933907955.179450 933907955.379450
933907959.791699 933907961.241458
933907968.176748 933907968.376748
933908001.783014 933908001.983014
933908015.405331 933908015.605331
933908015.896486 933908016.096486
933908063.024837 933908063.224837
933908063.656350 933908063.856350
933908068.052671 933908068.252671
933908074.394675 933908074.594675
933908075.607027 933908076.407027
933908085.119247 933908085.919247
933908110.926391 933908111.726391
933908120.470704 933908121.270704
933908126.024817 933908126.824817
933908152.242716 933908152.442716
933908163.663533 933908163.863533
933908170.907289 933908171.707289
933908173.040228 933908173.240228
933908192.147776 933908192.947776
933908203.385772 933908203.585772
933908204.149679 933908204.349679
933908206.027964 933908206.227964
933908216.326431 933908217.126431
933908221.939651 933908222.739651
933908223.100280 933908223.900280
933908237.565206 933908238.365206
933908253.807218 933908254.007218
933908254.280453 933908254.480453
933908256.040769 933908256.240769
933908296.291387 933908296.491387
933908296.545730 933908296.745730
933908296.900978 933908297.100978
933908314.565206 933908315.365206
933908334.398233 933908335.198233
933908347.081564 933908347.881564
933908348.037677 933908348.237677
933908354.905457 933908355.705457
933908357.386965 933908357.586965
933908369.439783 933908369.639783
933908381.596746 933908382.396746
933908417.800075 933908418.600075
933908425.516235 933908426.316235
933908466.405965 933908466.605965
933908466.908578 933908467.108578
933908472.027482 933908472.827482
933908480.399477 933908480.599477
933908502.686300 933908503.486300
933908504.651227 933908504.851227
933908504.987348 933908505.187348
933908506.765208 933908506.965208
933908507.657795 933908508.457795
933908515.661823 933908516.461823
933908536.507695 933908537.307695
933908546.263131 933908546.463131
933908556.812409 933908557.012409
933908560.735332 933908561.535332
933908576.904397 933908577.704397
933908585.782362 933908585.982362
933908592.162782 933908592.362782
933908642.371298 933908642.571298
933908643.372660 933908643.572660
933908661.006948 933908661.206948
933908664.651921 933908665.451921
933908671.938082 933908672.738082
933908677.638500 933908678.438500
933908681.136180 933908681.336180
933908681.887838 933908682.087838
933908684.370954 933908684.570954
933908685.151959 933908685.351959
933908685.637804 933908685.837804
933908711.669154 933908712.469154
933908720.772328 933908720.972328
933908736.177350 933908736.977350
933908821.757157 933908821.957157
933908824.236483 933908825.036483
933908826.497793 933908826.697793
933908851.031545 933908851.231545
933908861.595741 933908862.395741
933908874.371935 933908875.202277
933908879.876608 933908880.076608
933908888.378544 933908888.578544
933908930.746644 933908930.946644
933908937.142131 933908937.942131
933908952.638562 933908952.838562
933908953.246544 933908953.446544
933908955.246009 933908955.446009
933908980.705150 933908981.105150
933908981.862919 933908982.662919
933908986.503091 933908986.703091
933908996.141611 933908996.341611
933908996.519357 933908996.719357
933909097.048263 933909097.848263
933909120.371469 933909121.171469
933909121.909580 933909122.709580
933909154.204687 933909155.004687
933909158.697202 933909159.497202
933909165.120889 933909165.920889
933909184.309164 933909185.109164
933909190.867500 933909191.067500
933909208.529858 933909208.729858
933909209.019972 933909209.219972
933909212.928150 933909213.728150
933909217.223713 933909218.023713
933909242.124356 933909242.924356
933909281.207322 933909282.007322
933909340.668468 933909341.468468
933909372.498456 933909373.298456
933909401.523117 933909401.723117
933909415.379711 933909415.579711
933909474.043584 933909474.843584
933909592.686828 933909593.486828
933909604.404009 933909605.204009
933909615.754457 933909616.554457
933909634.443941 933909635.243941
933909658.821511 933909659.621511
933909662.254912 933909663.054912
933909675.838123 933909676.961593
933909685.324324 933909686.124324
933909760.571696 933909761.371696
933909800.061283 933909800.861283
933909801.234079 933909802.034079
933909812.239899 933909812.439899
933909817.648069 933909818.539822
933909818.603289 933909818.803289
933909822.833101 933909823.033101
933909824.347723 933909824.547723
933909824.841823 933909825.041823
933909839.299116 933909840.099116
933909846.324647 933909847.124647
933909868.705580 933909869.505580
933909873.248855 933909873.448855
933909873.864932 933909874.064932
933909874.225347 933909874.425347
933909889.104253 933909889.904253
933909895.057673 933909895.857673
933909900.338809 933909901.138809
933909931.512070 933909932.312070
933909962.650522 933909963.450522
933909964.204539 933909965.004539
933909993.464502 933909993.664502
933909993.730191 933909993.930191
933910007.330367 933910007.530367
933910017.227887 933910017.427887
933910017.955477 933910018.155477
933910024.832784 933910025.032784
933910026.456243 933910026.656243
933910065.905062 933910066.705062
933910070.207113 933910070.407113
933910073.089362 933910073.289362
933910077.457997 933910077.657997
933910077.703081 933910077.903081
933910085.234394 933910085.434394
933910103.613701 933910104.413701
933910105.751422 933910105.951422
933910136.230056 933910136.430056
933910137.342797 933910137.542797
933910137.959420 933910138.759420
933910153.457871 933910153.657871
933910155.836821 933910156.036821
933910158.751740 933910159.551740
933910162.984116 933910163.784116
933910163.854140 933910164.654140
933910171.325375 933910171.525375
933910174.450777 933910174.650777
933910181.094005 933910181.294005
933910181.452668 933910181.652668
933910181.817497 933910182.017497
933910183.617290 933910184.417290
933910184.819064 933910185.619064
933910188.213097 933910188.413097
933910212.824309 933910213.024309
933910231.588899 933910231.788899
933910233.821574 933910234.021574
933910271.037966 933910271.237966
933910272.595862 933910272.795862
933910296.209460 933910296.409460
933910302.833609 933910303.033609
933910304.080758 933910304.280758
933910305.082692 933910305.282692
933910306.206290 933910306.406290
933910309.465435 933910310.265435
933910314.319778 933910314.519778
933910354.772405 933910355.572405
933910363.712955 933910363.912955
933910367.305473 933910367.705473
933910367.995732 933910368.195732
933910369.320733 933910369.520733
933910404.622024 933910405.422024
933910411.069694 933910411.269694
933910425.314323 933910425.514323
933910425.576488 933910425.776488
933910431.203332 933910431.403332
933910434.444001 933910434.644001
933910442.199475 933910442.399475
933910443.822246 933910444.022246
933910462.447400 933910462.647400
933910462.690900 933910462.890900
933910468.930257 933910469.730257
933910471.891188 933910472.691188
933910480.196611 933910480.396611
933910480.699743 933910480.899743
933910481.082701 933910481.282701
933910521.276978 933910522.076978
933910526.557827 933910526.957827
933910533.414211 933910534.214211
933910540.214100 933910540.414100
933910569.927097 933910570.727097
933910583.892251 933910584.692251
933910593.580396 933910594.380396
933910601.009260 933910601.809260
933910609.693707 933910609.893707
933910611.314330 933910611.514330
933910614.313118 933910614.513118
933910619.191414 933910619.391414
933910629.306413 933910629.506413
933910629.806159 933910630.006159
933910636.308198 933910636.508198
933910692.574297 933910692.774297
933910694.330088 933910694.530088
933910701.426618 933910702.226618
933910710.318879 933910710.518879
933910725.452142 933910725.652142
933910725.816504 933910726.016504
933910726.720286 933910726.920286
933910755.701609 933910756.501609
933910765.590044 933910765.790044
933910775.594682 933910775.794682
933910784.070946 933910784.270946
933910809.804192 933910810.004192
933910810.815583 933910811.015583
933910811.197051 933910811.397051
933910812.440654 933910812.640654
933910812.683587 933910812.883587
933910820.686395 933910820.886395
933910822.297321 933910822.497321
933910823.177865 933910823.377865
933910835.928317 933910836.128317
933910836.179914 933910836.379914
933910837.301382 933910837.501382
933910841.210334 933910842.010334
933910850.090649 933910850.890649
933910854.198671 933910854.398671
933910856.303979 933910856.503979
933910856.687135 933910856.887135
933910869.069168 933910869.269168
933910875.073026 933910875.273026
933910888.810458 933910889.610458
933910898.441348 933910898.641348
933910900.070156 933910900.270156
933910900.570050 933910900.770050
933910908.428243 933910909.228243
933910918.781782 933910919.581782
933910945.456187 933910946.256187
933910948.444927 933910948.644927
933910949.303698 933910949.503698
933910950.187158 933910950.387158
933910950.934999 933910951.134999
933910954.952174 933910955.152174
933910982.675144 933910983.475144
933910994.355101 933910995.287494
933910995.686085 933910995.886085
933911020.531917 933911021.331917
933911027.073671 933911027.273671
933911028.685112 933911028.885112
933911031.572695 933911031.772695
933911033.156588 933911033.956588
933911034.567540 933911034.767540
933911049.442371 933911049.642371
933911050.943884 933911051.143884
933911100.795290 933911100.995290
933911101.688481 933911101.888481
933911107.856701 933911108.656701
933911113.116124 933911113.916124
933911116.458684 933911117.258684
933911126.257138 933911126.457138
933911130.314640 933911130.514640
933911138.015540 933911138.815540
933911149.687589 933911149.887589
933911150.074690 933911150.274690
933911150.531979 933911150.731979
933911150.930620 933911151.130620
933911182.430457 933911183.641210
933911209.935734 933911210.135734
933911219.295035 933911219.495035
933911219.788911 933911219.988911
933911224.472760 933911225.272760
933911225.506654 933911226.525920
933911231.674202 933911231.874202
933911236.285343 933911236.485343
933911246.446738 933911247.246738
933911254.283281 933911254.483281
933911257.547137 933911257.747137
933911259.415980 933911259.615980
933911262.175948 933911262.375948
933911263.674931 933911263.874931
933911281.437897 933911281.637897
933911282.279625 933911283.079625
933911283.933701 933911284.133701
933911284.614957 933911284.814957
933911296.665946 933911297.622125
933911306.598198 933911307.398198
933911308.317422 933911308.517422
933911308.937381 933911309.737381
933911372.287900 933911372.487900
933911376.737336 933911377.537336
933911378.669599 933911378.869599
933911380.292251 933911380.492251
933911391.054691 933911391.254691
933911406.672640 933911407.472640
933911510.421309 933911510.621309
933911512.426782 933911512.626782
933911515.796889 933911515.996889
933911518.291630 933911518.491630
933911519.598844 933911520.398844
933911529.789017 933911529.989017
933911548.166616 933911548.366616
933911554.507706 933911555.307706
933911605.791142 933911605.991142
933911606.432439 933911607.232439
933911607.672216 933911607.872216
933911609.228735 933911610.028735
933911621.279268 933911621.479268
933911626.781801 933911626.981801
933911627.279696 933911627.479696
933911633.729341 933911634.529341
933911645.792282 933911646.592282
933911648.142025 933911648.942025
933911690.696012 933911691.815260
933911700.924743 933911701.124743
933911701.173380 933911701.373380
933911707.380812 933911707.780812
933911708.112750 933911709.039205
933911710.047414 933911710.847414
933911718.598532 933911720.061443
933911735.323176 933911735.723176
933911745.767173 933911746.392954
933911755.474992 933911756.274992
933911756.813478 933911757.613478
933911757.819339 933911758.619339
933911790.276061 933911790.476061
933911790.915759 933911791.115759
933911797.010963 933911797.450679
933911801.006566 933911802.076825
933911816.569303 933911816.969303
933911817.357300 933911817.831390
933911843.472685 933911843.872685
933911843.919781 933911844.319781
933911855.320013 933911856.604817
933911871.929541 933911872.729541
933911900.346738 933911901.146738
933911910.502125 933911910.902125
933911928.919148 933911929.119148
933911929.273260 933911929.473260
933911933.412017 933911933.612017
933911933.662907 933911933.862907
933911936.646602 933911936.846602
933911937.332321 933911938.132321
933911961.152862 933911961.352862
933911966.035183 933911966.235183
933911968.745340 933911968.945340
933911982.880002 933911983.680002
933912004.396591 933912004.596591
933912004.899700 933912005.099700
933912018.774820 933912019.574820
933912043.069521 933912043.269521
933912048.454042 933912048.654042
933912080.883531 933912081.083531
933912081.657416 933912081.857416
933912117.900785 933912118.100785
933912124.773785 933912124.973785
933912126.650695 933912126.850695
933912145.955251 933912146.755251
933912195.151928 933912195.351928
933912195.761186 933912195.961186
933912204.407054 933912204.607054
933912212.049225 933912212.249225
933912212.526949 933912212.726949
933912228.303108 933912228.627245
933912228.655337 933912228.855337
933912229.145103 933912229.345103
933912235.897221 933912236.097221
933912245.093899 933912245.893899
933912265.215241 933912266.015241
933912280.151658 933912280.351658
933912286.273114 933912286.473114
933912289.261445 933912289.461445
933912294.761378 933912294.961378
933912301.385465 933912301.585465
933912304.882435 933912305.082435
933912320.266145 933912320.466145
933912320.626738 933912320.826738
933912321.397299 933912321.597299
933912331.532685 933912331.732685
933912374.161145 933912374.361145
933912380.774439 933912380.974439
933912394.845709 933912395.245709
933912402.794976 933912402.994976
933912405.395685 933912405.595685
933912436.261900 933912436.461900
